label,class,image,enhancement,input_path,enhanced_path,figure_path,A_autocorr_peak,A_autocorr_tau,A_fft_peakiness_1d,A_cepstrum_peak,A_cepstrum_q,C_autocorr_peak,C_autocorr_tau,C_fft_peakiness_1d,C_cepstrum_peak,C_cepstrum_q,Lap_acf2d_peak_ratio,Lap_spectral_peakiness_topk_over_median,Lap_spectral_entropy_norm,Lap_spectral_flatness,Lap_orientation_coherence,Lap_wavelet_dir_ratio,Lap_row_banding_psd_peak,Lap_col_banding_psd_peak,FINAL_combo_score,tau_min,tau_max_frac
0,Real,Real20,white-tophat,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real20.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real20/white-tophat-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real20/white-tophat-result.png,0.9389224489608231,2,4172.328832465449,0.14967987231472124,2,0.5552246955530653,4,241.5204550952357,0.06507280823491851,4,0.4354481994853603,76.32792762502281,0.9188657010426161,0.417490529589511,1.2731255292892456,0.35590157596497546,0.3080162473886841,0.8805670229228032,15.75483077532204,2,0.25
0,Real,Real20,black-tophat,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real20.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real20/black-tophat-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real20/black-tophat-result.png,0.8788167305316646,2,1832.9745412474701,0.13046230720343105,5,0.5191000067375483,2,194.4086829466832,0.03673715708860697,2,0.450702483368232,80.96552301457528,0.9162028464014866,0.40694595513953946,1.2615406513214111,0.3549735176424368,0.30614890813588785,0.8712737618370504,16.671783317717598,2,0.25
0,Real,Real20,reconstruction,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real20.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real20/reconstruction-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real20/reconstruction-result.png,0.9737669978286221,2,9523.083101630282,0.2720098574998077,2,0.5345553144467522,2,174.8166659986713,0.04787304921860881,4,0.4013989962105708,77.32250546038057,0.9178596681391029,0.409169605775197,1.4864267110824585,0.3702044286065009,0.2823382935736667,0.8693167602994122,15.97329581472211,2,0.25
0,Real,Real20,granulometry,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real20.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real20/granulometry-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real20/granulometry-result.png,0.8683705187593073,2,1614.1481416455563,0.15139962614990649,2,0.6170477731921105,2,234.4139271032983,0.11507959719293731,2,0.390451870185279,52.31093119222982,0.9247910912623469,0.4313553714960785,1.8853942155838013,0.46724822534887467,0.31587124463797145,0.9212494873952792,11.066989430267647,2,0.25
1,Fake,Fake11,white-tophat,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Fake/Fake11.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake11/white-tophat-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake11/white-tophat-result.png,0.6651045822310286,2,268.15225051306726,0.1750612168066773,2,0.5529649815062597,8,202.36866400343823,0.10175404704335128,8,0.557289997430094,210.1528974855004,0.8609083127759408,0.27782293639927697,2.0130910873413086,0.35474970480138573,0.8840345160240369,0.6404717372659412,42.705904576350214,2,0.25
1,Fake,Fake11,black-tophat,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Fake/Fake11.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake11/black-tophat-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake11/black-tophat-result.png,0.736592864243386,2,164.90594550892533,0.2565841918683076,2,0.5471534640617863,8,186.87002819550813,0.0709690764282123,8,0.5801999428960412,254.83458562848008,0.8511716694943281,0.2627471056150972,2.1235432624816895,0.35871223022215887,0.8852222739765598,0.47667443992657177,51.661018096141085,2,0.25
1,Fake,Fake11,reconstruction,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Fake/Fake11.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake11/reconstruction-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake11/reconstruction-result.png,0.9414310206328992,2,2054.081741257133,0.41823747497795843,2,0.3783457438892679,2,95.83057177565036,0.024506425442369573,2,0.4772797171454558,158.67275495812174,0.87680317871585,0.29964395293000134,1.7934966087341309,0.3807759911402212,0.8551687569986568,0.3375283342331908,32.312265638486956,2,0.25
1,Fake,Fake11,granulometry,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Fake/Fake11.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake11/granulometry-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake11/granulometry-result.png,0.44970006734227447,2,140.1724724617049,0.058924750889315924,2,0.13951120953932833,55,25.26468335575126,0.005604538889326292,11,0.19425356997813117,40.1593664090522,0.9337191810804264,0.45843491767339006,1.5110712051391602,0.4322626828755497,0.7428124883914026,0.4219012588699597,8.447032878066526,2,0.25
1,Fake,Fake12,white-tophat,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Fake/Fake12.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake12/white-tophat-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake12/white-tophat-result.png,0.47762121065611945,2,89.70769606140466,0.07182592936030655,2,0.23575873858556023,4,41.917455652592835,0.02684839416312012,79,0.333458051613031,39.3170008826952,0.9381297658607084,0.47165018794491187,1.3369873762130737,0.32541001437499234,0.8662104325663786,0.5234248659857238,8.303856656982761,2,0.25
1,Fake,Fake12,black-tophat,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Fake/Fake12.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake12/black-tophat-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Fake/Fake12/black-tophat-result.png,0.5509322245059213,2,152.01427195830055,0.09413262997587576,3,0.22470144910749795,4,39.380272307899574,0.0243658497026856,79,0.3191454439364259,39.21091988694197,0.9393945005732565,0.4767127339354842,1.3808584213256836,0.32284723342014393,0.8596226986676668,0.5275656922149542,8.282841985118742,2,0.25
